outpatient_category,year,payer_type,doi_region,total_spend,member_months,pppy,source_id
Observation,2019,Medicare Advantage,West,1344163.47763135,150013,107.523759484686,civhc_coc_fy23_outpatient
Observation,2020,All,All,399017706.320007,41070234,116.58595555701203,civhc_coc_fy23_outpatient
Observation,2020,All,Boulder,13252915.0446997,2157951,73.69721580165464,civhc_coc_fy23_outpatient
Observation,2020,All,Colorado Springs,28946945.9144126,4975920,69.80886971111899,civhc_coc_fy23_outpatient
Observation,2020,All,Denver,176845456.95969,20914157,101.4693292928938,civhc_coc_fy23_outpatient
Observation,2020,All,East,11168524.70291,2332333,57.46276215056769,civhc_coc_fy23_outpatient
Observation,2020,All,Ft. Collins,13337780.175316,2473847,64.69816528823003,civhc_coc_fy23_outpatient
Observation,2020,All,Grand Junction,2584407.65579367,1217715,25.468103677399096,civhc_coc_fy23_outpatient
Observation,2020,All,Greeley,15846364.0422283,2457749,77.37013360873694,civhc_coc_fy23_outpatient
Observation,2020,All,Pueblo,5065909.87174908,1540397,39.464448749893016,civhc_coc_fy23_outpatient
Observation,2020,All,West,11892424.6308317,3159977,45.1614348996782,civhc_coc_fy23_outpatient
Observation,2020,CHP+,All,2461567.73734555,901944,32.7501628129314,civhc_coc_fy23_outpatient
Observation,2020,CHP+,Boulder,73603.69,30652,28.81522510766019,civhc_coc_fy23_outpatient
Observation,2020,CHP+,Colorado Springs,246219.37,97311,30.362779541881185,civhc_coc_fy23_outpatient
Observation,2020,CHP+,Denver,1440541.99850609,433815,39.847640081770066,civhc_coc_fy23_outpatient
Observation,2020,CHP+,East,201224.77,60505,39.90905280555326,civhc_coc_fy23_outpatient
Observation,2020,CHP+,Ft. Collins,59990.14,46738,15.402492190508793,civhc_coc_fy23_outpatient
Observation,2020,CHP+,Grand Junction,8826.69,32434,3.265717456989579,civhc_coc_fy23_outpatient
Observation,2020,CHP+,Greeley,208458.158458339,76997,32.488251509799966,civhc_coc_fy23_outpatient
Observation,2020,CHP+,Pueblo,22921.31,24649,11.158899752525457,civhc_coc_fy23_outpatient
Observation,2020,CHP+,West,168558.460381123,100958,20.03507918712213,civhc_coc_fy23_outpatient
Observation,2020,Commercial,All,115461163.16,16070215,86.21751220627726,civhc_coc_fy23_outpatient
Observation,2020,Commercial,Boulder,6049072.6,1049938,69.13634062201768,civhc_coc_fy23_outpatient
Observation,2020,Commercial,Colorado Springs,12086164.39,1491083,97.26753821215856,civhc_coc_fy23_outpatient
Observation,2020,Commercial,Denver,69341450.95,9069473,91.7470520503231,civhc_coc_fy23_outpatient
Observation,2020,Commercial,East,3653952.0,604137,72.57861048073534,civhc_coc_fy23_outpatient
Observation,2020,Commercial,Ft. Collins,5332695.71,1029820,62.13935301314793,civhc_coc_fy23_outpatient
Observation,2020,Commercial,Grand Junction,1132083.57,374472,36.27775331666987,civhc_coc_fy23_outpatient
Observation,2020,Commercial,Greeley,6640818.71,928400,85.83565760448083,civhc_coc_fy23_outpatient
Observation,2020,Commercial,Pueblo,1428958.42,351202,48.825180494416315,civhc_coc_fy23_outpatient
Observation,2020,Commercial,West,7310196.31,1179612,74.3654317860449,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,All,76565234.7387734,14904095,61.64633390120506,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,Boulder,2903074.84865669,556614,62.58717564394766,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,Colorado Springs,9845426.52285672,2200751,53.68400072260817,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,Denver,44019452.7859572,7194264,73.42424929520053,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,East,4921744.17108257,1057104,55.87050096583765,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,Ft. Collins,2410919.55840461,725489,39.877978440548816,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,Grand Junction,709851.009050609,481216,17.701431599546375,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,Greeley,3790813.50735717,940316,48.37710098337797,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,Pueblo,1564781.7283799,807550,23.252282509514956,civhc_coc_fy23_outpatient
Observation,2020,Medicaid,West,3053929.01465262,1031869,35.51531073792452,civhc_coc_fy23_outpatient
Observation,2020,Medicare,All,113800972.19,6320599,216.05731771308385,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,All,90728768.4938881,4580803,237.6756262879362,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,Boulder,4227163.90604307,258871,195.9507510401584,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,Colorado Springs,6769135.63155593,539618,150.5317235130614,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,Denver,62044011.225227,2609667,285.2962215879359,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,East,2391603.76182747,175839,163.21319583215123,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,Ft. Collins,5534174.76691148,298916,222.16976409070693,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,Grand Junction,733646.386743068,88538,99.43478100834463,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,Greeley,5206273.66641283,263494,237.1032509163547,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,Pueblo,2049248.41336917,217250,113.19208727470672,civhc_coc_fy23_outpatient
Observation,2020,Medicare Advantage,West,1359740.84579803,129725,125.7806139878694,civhc_coc_fy23_outpatient
Observation,2021,All,All,437681239.666505,43503955,120.72867572610488,civhc_coc_fy23_outpatient
Observation,2021,All,Boulder,14507831.4838888,2256119,77.16524607375125,civhc_coc_fy23_outpatient
Observation,2021,All,Colorado Springs,39066391.9180797,5352931,87.57757255173966,civhc_coc_fy23_outpatient
Observation,2021,All,Denver,190884156.250986,21957090,104.32210620860195,civhc_coc_fy23_outpatient
Observation,2021,All,East,12135417.6951039,2448384,59.47801175846877,civhc_coc_fy23_outpatient
Observation,2021,All,Ft. Collins,15586932.2715734,2669976,70.05425788804125,civhc_coc_fy23_outpatient
Observation,2021,All,Grand Junction,3741151.72395288,1291541,34.75988813938896,civhc_coc_fy23_outpatient
Observation,2021,All,Greeley,16998385.5578146,2692858,75.74874972752934,civhc_coc_fy23_outpatient
Observation,2021,All,Pueblo,6728473.05887986,1617770,49.90924340700984,civhc_coc_fy23_outpatient
Observation,2021,All,West,15936949.2788982,3369503,56.75715123173311,civhc_coc_fy23_outpatient
Observation,2021,CHP+,All,1923282.4885323,706023,32.68928896422298,civhc_coc_fy23_outpatient
Observation,2021,CHP+,Boulder,86330.37,24231,42.75368082208741,civhc_coc_fy23_outpatient
Observation,2021,CHP+,Colorado Springs,283256.550314941,76641,44.350655703595876,civhc_coc_fy23_outpatient
Observation,2021,CHP+,Denver,1123144.86184766,332675,40.51322865310564,civhc_coc_fy23_outpatient
Observation,2021,CHP+,East,52209.741665911,48299,12.971632952875463,civhc_coc_fy23_outpatient
Observation,2021,CHP+,Ft. Collins,21359.81,36885,6.949104514030093,civhc_coc_fy23_outpatient
Observation,2021,CHP+,Grand Junction,37933.28,25477,17.86707069121168,civhc_coc_fy23_outpatient
Observation,2021,CHP+,Greeley,134388.27,62097,25.97000241557563,civhc_coc_fy23_outpatient
Observation,2021,CHP+,Pueblo,1957.83,18312,1.2829816513761467,civhc_coc_fy23_outpatient
Observation,2021,CHP+,West,173219.404703785,83209,24.980865729012727,civhc_coc_fy23_outpatient
Observation,2021,Commercial,All,133238777.63,16332878,97.89244317872209,civhc_coc_fy23_outpatient
Observation,2021,Commercial,Boulder,6323698.88,1062399,71.42738891885251,civhc_coc_fy23_outpatient
Observation,2021,Commercial,Colorado Springs,16467701.0,1594831,123.90805796977861,civhc_coc_fy23_outpatient
Observation,2021,Commercial,Denver,76876944.25,9091050,101.47599353210025,civhc_coc_fy23_outpatient
Observation,2021,Commercial,East,4156659.25,605029,82.442182110279,civhc_coc_fy23_outpatient
Observation,2021,Commercial,Ft. Collins,7216118.31,1111835,77.88333675410469,civhc_coc_fy23_outpatient
Observation,2021,Commercial,Grand Junction,1500571.49,359678,50.06382898036577,civhc_coc_fy23_outpatient
Observation,2021,Commercial,Greeley,7462802.1,986585,90.7713224912197,civhc_coc_fy23_outpatient
Observation,2021,Commercial,Pueblo,2507948.42,361255,83.30786020954727,civhc_coc_fy23_outpatient
Observation,2021,Commercial,West,9055851.17,1170308,92.85608065569063,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,All,80243514.2372253,17063896,56.43038206788788,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,Boulder,2466769.57873103,638947,46.32815389190709,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,Colorado Springs,11364185.3127126,2486145,54.852079726866776,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,Denver,46789527.5286332,8275652,67.84653708778455,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,East,5317746.53632199,1173424,54.381841888238085,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,Ft. Collins,2037288.64014719,832082,29.381075040400205,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,Grand Junction,949851.285791563,533067,21.382331732218944,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,Greeley,3775645.55147844,1120511,40.43489677275928,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,Pueblo,1474333.13281138,886507,19.956974500750206,civhc_coc_fy23_outpatient
Observation,2021,Medicaid,West,4517253.14448949,1188814,45.59757685716511,civhc_coc_fy23_outpatient
Observation,2021,Medicare,All,118316871.84,6212168,228.55184568092818,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,All,103958793.470747,4970827,250.96538697664676,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,Boulder,5631032.65515778,273296,247.24983849706314,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,Colorado Springs,10951249.0550522,591996,221.98627805023415,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,Denver,66094539.6105053,2750709,288.3381976523375,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,East,2608802.16711608,221653,141.237095845276,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,Ft. Collins,6312165.51142623,322477,234.88802654798565,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,Grand Junction,1252795.66816132,119663,125.63238442907031,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,Greeley,5625549.63633625,286396,235.71067904591894,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,Pueblo,2744233.67606848,232670,141.53437964852264,civhc_coc_fy23_outpatient
Observation,2021,Medicare Advantage,West,2190625.55970496,172960,151.98604715806846,civhc_coc_fy23_outpatient
Observation,All,CHP+,Boulder,391212.86,157221,29.859588222947316,civhc_coc_fy23_outpatient
Observation,All,CHP+,Colorado Springs,1026613.83464921,466813,26.390366197579155,civhc_coc_fy23_outpatient
Observation,All,CHP+,Denver,8370835.9794647,2112994,47.53919403158571,civhc_coc_fy23_outpatient
Observation,All,CHP+,East,562602.441665911,291114,23.19101554714281,civhc_coc_fy23_outpatient
Observation,All,CHP+,Ft. Collins,330582.72,239171,16.586428287710465,civhc_coc_fy23_outpatient
Observation,All,CHP+,Grand Junction,190241.03,152363,14.983246326207805,civhc_coc_fy23_outpatient
Observation,All,CHP+,Greeley,1069361.58845833,367843,34.88536974062293,civhc_coc_fy23_outpatient
Observation,All,CHP+,Pueblo,117219.33,112546,12.49828479021911,civhc_coc_fy23_outpatient
Observation,All,CHP+,West,1041433.8550849,501959,24.896866598703877,civhc_coc_fy23_outpatient
Observation,All,Commercial,Boulder,31208881.06,5424473,69.0401763857982,civhc_coc_fy23_outpatient
Observation,All,Commercial,Colorado Springs,60643463.67,7802324,93.26984678411202,civhc_coc_fy23_outpatient
Observation,All,Commercial,Denver,344620927.44,46666433,88.6172536323914,civhc_coc_fy23_outpatient
Observation,All,Commercial,East,22076386.47,3070948,86.26542606387343,civhc_coc_fy23_outpatient
Observation,All,Commercial,Ft. Collins,32706376.28,5251585,74.7348686844067,civhc_coc_fy23_outpatient
Observation,All,Commercial,Grand Junction,8217817.05,1872408,52.66683575374597,civhc_coc_fy23_outpatient
Observation,All,Commercial,Greeley,36241939.41,4710303,92.33021164880475,civhc_coc_fy23_outpatient
Observation,All,Commercial,Pueblo,12688945.34,1805924,84.31547732905705,civhc_coc_fy23_outpatient
Observation,All,Commercial,West,40103480.91,6004387,80.14836001077212,civhc_coc_fy23_outpatient
Observation,All,Medicaid,Boulder,12447585.3765358,3012238,49.58805529922589,civhc_coc_fy23_outpatient
Observation,All,Medicaid,Colorado Springs,46665222.4888716,11852375,47.24645228204973,civhc_coc_fy23_outpatient
Observation,All,Medicaid,Denver,211694818.763859,38259125,66.3982206902617,civhc_coc_fy23_outpatient
Observation,All,Medicaid,East,27256192.23822,5573800,58.6806679211023,civhc_coc_fy23_outpatient
Observation,All,Medicaid,Ft. Collins,13336446.1394992,3921495,40.810291400088595,civhc_coc_fy23_outpatient
Observation,All,Medicaid,Grand Junction,7556307.70835146,2690363,33.70388772824244,civhc_coc_fy23_outpatient
Observation,All,Medicaid,Greeley,20424400.1531401,4979350,49.22184659396934,civhc_coc_fy23_outpatient
Observation,All,Medicaid,Pueblo,13649556.951667,4241967,38.612908450255276,civhc_coc_fy23_outpatient
Observation,All,Medicaid,West,20186696.8900091,5793303,41.813860362578865,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,Boulder,22140944.5572428,1180488,225.06906862832454,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,Colorado Springs,31228442.986489,2427281,154.3872818342285,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,Denver,292441383.193515,12312041,285.0296387351358,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,East,9883572.56066933,783642,151.34828241471484,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,Ft. Collins,22978018.4883377,1298837,212.2947081581849,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,Grand Junction,3615477.76248131,552055,78.58951218587951,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,Greeley,22738568.7548373,1172897,232.64005710479915,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,Pueblo,15150574.794017,965510,188.3014132719537,civhc_coc_fy23_outpatient
Observation,All,Medicare Advantage,West,5981309.82313436,661803,108.45480887456284,civhc_coc_fy23_outpatient
ED,2017,All,All,971344832.20129,41677695,279.6732877481703,civhc_coc_fy23_outpatient
ED,2017,All,Boulder,37660703.0039329,2225082,203.10641857117838,civhc_coc_fy23_outpatient
ED,2017,All,Colorado Springs,99014848.6816508,5178956,229.42426701053446,civhc_coc_fy23_outpatient
ED,2017,All,Denver,491656130.302708,21251713,277.61872954111965,civhc_coc_fy23_outpatient
ED,2017,All,East,69558290.4767342,2363553,353.1545456018166,civhc_coc_fy23_outpatient
ED,2017,All,Ft. Collins,51899345.1218099,2431050,256.1823662457452,civhc_coc_fy23_outpatient
ED,2017,All,Grand Junction,24848488.9295113,1291941,230.80145854503854,civhc_coc_fy23_outpatient
ED,2017,All,Greeley,53107687.5166281,2391075,266.5295945127347,civhc_coc_fy23_outpatient
ED,2017,All,Pueblo,40040305.5477842,1586629,302.8330293807881,civhc_coc_fy23_outpatient
ED,2017,All,West,79615293.360735,3246628,294.26947600058276,civhc_coc_fy23_outpatient
ED,2017,CHP+,All,11718054.692534,852567,164.933261914205,civhc_coc_fy23_outpatient
ED,2017,CHP+,Boulder,397841.190775797,32171,148.3974476798845,civhc_coc_fy23_outpatient
ED,2017,CHP+,Colorado Springs,697284.580861527,84469,99.05900354376544,civhc_coc_fy23_outpatient
ED,2017,CHP+,Denver,7643243.59519604,412197,222.51235002281064,civhc_coc_fy23_outpatient
ED,2017,CHP+,East,380796.330011735,56591,80.7470438787231,civhc_coc_fy23_outpatient
ED,2017,CHP+,Ft. Collins,336024.434093938,49471,81.50822116244377,civhc_coc_fy23_outpatient
ED,2017,CHP+,Grand Junction,178786.09,28847,74.37283183693279,civhc_coc_fy23_outpatient
ED,2017,CHP+,Greeley,567970.68,68907,98.91082415429493,civhc_coc_fy23_outpatient
ED,2017,CHP+,Pueblo,268248.81,19210,167.56823112962,civhc_coc_fy23_outpatient
ED,2017,CHP+,West,1013867.00159496,100850,120.63861198948457,civhc_coc_fy23_outpatient
ED,2017,Commercial,All,504351633.73,16717736,362.0238772020326,civhc_coc_fy23_outpatient
ED,2017,Commercial,Boulder,23207431.25,1120740,248.48687028213504,civhc_coc_fy23_outpatient
ED,2017,Commercial,Colorado Springs,51940463.11,1613226,386.3597272297868,civhc_coc_fy23_outpatient
ED,2017,Commercial,Denver,285939701.79,9416701,364.382008251085,civhc_coc_fy23_outpatient
ED,2017,Commercial,East,19029141.36,648282,352.2382178126186,civhc_coc_fy23_outpatient
ED,2017,Commercial,Ft. Collins,26358637.09,1028084,307.6632309033114,civhc_coc_fy23_outpatient
ED,2017,Commercial,Grand Junction,7883309.5,378602,249.8658591343944,civhc_coc_fy23_outpatient
ED,2017,Commercial,Greeley,27966618.03,922904,363.6341551884053,civhc_coc_fy23_outpatient
ED,2017,Commercial,Pueblo,13635855.86,371176,440.8428085867621,civhc_coc_fy23_outpatient
ED,2017,Commercial,West,32515838.37,1228218,317.687951520007,civhc_coc_fy23_outpatient
ED,2017,Medicaid,All,275574119.195904,16665330,198.4292798492948,civhc_coc_fy23_outpatient
ED,2017,Medicaid,Boulder,7183126.98315715,645600,133.5153714341478,civhc_coc_fy23_outpatient
ED,2017,Medicaid,Colorado Springs,28082565.5778407,2509314,134.29598166434667,civhc_coc_fy23_outpatient
ED,2017,Medicaid,Denver,129400388.537609,7987709,194.3992529586779,civhc_coc_fy23_outpatient
ED,2017,Medicaid,East,25461708.8067225,1140037,268.0092888920886,civhc_coc_fy23_outpatient
ED,2017,Medicaid,Ft. Collins,13095409.0477159,823913,190.72997825327528,civhc_coc_fy23_outpatient
ED,2017,Medicaid,Grand Junction,12267688.7395113,596849,246.64909361351968,civhc_coc_fy23_outpatient
ED,2017,Medicaid,Greeley,15588473.7366281,1009606,185.28186722299313,civhc_coc_fy23_outpatient
ED,2017,Medicaid,Pueblo,16797022.2277842,880092,229.0263594412975,civhc_coc_fy23_outpatient
ED,2017,Medicaid,West,24560147.9991401,1272091,231.6829346247094,civhc_coc_fy23_outpatient
ED,2017,Medicare,All,121669550.81,6357594,229.65206801818425,civhc_coc_fy23_outpatient
ED,2017,Medicare,Boulder,4237063.02,334811,151.8610686028834,civhc_coc_fy23_outpatient
ED,2017,Medicare,Colorado Springs,13547417.39,872471,186.3317046411858,civhc_coc_fy23_outpatient
ED,2017,Medicare,Denver,35472014.49,2432356,175.0007703970965,civhc_coc_fy23_outpatient
ED,2017,Medicare,East,22658236.08,605465,449.0744022528139,civhc_coc_fy23_outpatient
ED,2017,Medicare,Ft. Collins,8862939.95,466938,227.77173714711586,civhc_coc_fy23_outpatient
ED,2017,Medicare,Grand Junction,3628957.96,253192,171.99396315839363,civhc_coc_fy23_outpatient
ED,2017,Medicare,Greeley,6086328.98,354011,206.309825852869,civhc_coc_fy23_outpatient
ED,2017,Medicare,Pueblo,6550792.97,279738,281.0112163524441,civhc_coc_fy23_outpatient
ED,2017,Medicare,West,20321249.02,758887,321.3324094891598,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,All,58031473.7728515,3637692,191.43393263481843,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,Boulder,2635240.56,199077,158.84751488117664,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,Colorado Springs,4747118.02294853,390558,145.85648296893766,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,Denver,33200781.8899029,2203028,180.84626372376331,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,East,2028407.9,108146,225.07438832689138,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,Ft. Collins,3246334.6,196146,198.6072374659692,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,Grand Junction,889746.64,109095,97.86846033273753,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,Greeley,2898296.09,184830,188.17049764648596,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,Pueblo,2788385.68,152179,219.8767777420012,civhc_coc_fy23_outpatient
ED,2017,Medicare Advantage,West,1204190.97,101963,141.7209344566166,civhc_coc_fy23_outpatient
ED,2018,All,All,1003381075.89447,41441192,290.5460082020237,civhc_coc_fy23_outpatient
ED,2018,All,Boulder,38615592.1074124,2194501,211.15830217846735,civhc_coc_fy23_outpatient
ED,2018,All,Colorado Springs,104934352.314391,5100024,246.9031964894071,civhc_coc_fy23_outpatient
ED,2018,All,Denver,511290241.5002,21186043,289.60022869784603,civhc_coc_fy23_outpatient
ED,2018,All,East,73210091.8402052,2326445,377.6238432812563,civhc_coc_fy23_outpatient
ED,2018,All,Ft. Collins,54870933.7544181,2430217,270.94337874067094,civhc_coc_fy23_outpatient
ED,2018,All,Grand Junction,25154666.2179674,1276220,236.52347919293598,civhc_coc_fy23_outpatient
ED,2018,All,Greeley,58271280.3898475,2379880,293.8195895079458,civhc_coc_fy23_outpatient
ED,2018,All,Pueblo,39126130.8523454,1564092,300.18283465943483,civhc_coc_fy23_outpatient
ED,2018,All,West,81059115.1238666,3188344,305.0829463465671,civhc_coc_fy23_outpatient
ED,2018,CHP+,All,14790387.0191147,988156,179.61196838290348,civhc_coc_fy23_outpatient
ED,2018,CHP+,Boulder,736354.173323169,36488,242.1686603781525,civhc_coc_fy23_outpatient
ED,2018,CHP+,Colorado Springs,1094864.0,107031,122.75292205062085,civhc_coc_fy23_outpatient
ED,2018,CHP+,Denver,9621352.56196608,476145,242.48124152011042,civhc_coc_fy23_outpatient
ED,2018,CHP+,East,445830.83110712,63444,84.32586175659542,civhc_coc_fy23_outpatient
ED,2018,CHP+,Ft. Collins,431520.8,55405,93.46177420810396,civhc_coc_fy23_outpatient
ED,2018,CHP+,Grand Junction,196090.07,32491,72.42254285802223,civhc_coc_fy23_outpatient
ED,2018,CHP+,Greeley,745680.98,81122,110.305117723922,civhc_coc_fy23_outpatient
ED,2018,CHP+,Pueblo,169984.23,25445,80.16548477107487,civhc_coc_fy23_outpatient
ED,2018,CHP+,West,1081237.1627184,110694,117.21363355394871,civhc_coc_fy23_outpatient
ED,2018,Commercial,All,518351074.72,16722956,371.95654264951725,civhc_coc_fy23_outpatient
ED,2018,Commercial,Boulder,23433080.5,1103603,254.79902283701657,civhc_coc_fy23_outpatient
ED,2018,Commercial,Colorado Springs,53086851.86,1538355,414.10612135690394,civhc_coc_fy23_outpatient
ED,2018,Commercial,Denver,303849177.42,9558159,381.4741028099658,civhc_coc_fy23_outpatient
ED,2018,Commercial,East,17688671.76,612550,346.52528139743697,civhc_coc_fy23_outpatient
ED,2018,Commercial,Ft. Collins,27341722.84,1042070,314.8547353632673,civhc_coc_fy23_outpatient
ED,2018,Commercial,Grand Junction,8132658.04,380432,256.5291470749043,civhc_coc_fy23_outpatient
ED,2018,Commercial,Greeley,30740423.59,934955,394.5484895850602,civhc_coc_fy23_outpatient
ED,2018,Commercial,Pueblo,13341710.06,358870,446.1240023406805,civhc_coc_fy23_outpatient
ED,2018,Commercial,West,32148163.66,1202570,320.79460149513125,civhc_coc_fy23_outpatient
ED,2018,Medicaid,All,277542748.762791,15962571,208.6451477743461,civhc_coc_fy23_outpatient
ED,2018,Medicaid,Boulder,7227417.34408924,604603,143.4478626951419,civhc_coc_fy23_outpatient
ED,2018,Medicaid,Colorado Springs,29634948.5746223,2438850,145.81437271479084,civhc_coc_fy23_outpatient
ED,2018,Medicaid,Denver,126719380.055291,7580001,200.61112929450695,civhc_coc_fy23_outpatient
ED,2018,Medicaid,East,27373303.3121383,1113854,294.9036765551496,civhc_coc_fy23_outpatient
ED,2018,Medicaid,Ft. Collins,14284744.9444181,778796,220.10505874839777,civhc_coc_fy23_outpatient
ED,2018,Medicaid,Grand Junction,11619406.7150672,562021,248.0919406584565,civhc_coc_fy23_outpatient
ED,2018,Medicaid,Greeley,16667342.9198475,963247,207.63948918415525,civhc_coc_fy23_outpatient
ED,2018,Medicaid,Pueblo,15461496.7123454,854993,217.00523928049097,civhc_coc_fy23_outpatient
ED,2018,Medicaid,West,24105458.5811482,1195717,241.91803158588397,civhc_coc_fy23_outpatient
ED,2018,Medicare,All,132448024.48,6561020,242.2453054189745,civhc_coc_fy23_outpatient
ED,2018,Medicare,Boulder,4522581.16,348354,155.79259580771284,civhc_coc_fy23_outpatient
ED,2018,Medicare,Colorado Springs,14968963.41,898258,199.9732381119901,civhc_coc_fy23_outpatient
ED,2018,Medicare,Denver,38293669.74,2498356,183.93056749318353,civhc_coc_fy23_outpatient
ED,2018,Medicare,East,24958009.87,621495,481.8962637511163,civhc_coc_fy23_outpatient
ED,2018,Medicare,Ft. Collins,9375304.49,482963,232.94466424964233,civhc_coc_fy23_outpatient
ED,2018,Medicare,Grand Junction,4183441.55,271386,184.98116557228448,civhc_coc_fy23_outpatient
ED,2018,Medicare,Greeley,6760889.55,365154,222.1820782464385,civhc_coc_fy23_outpatient
ED,2018,Medicare,Pueblo,6771143.02,280978,289.1817730925553,civhc_coc_fy23_outpatient
ED,2018,Medicare,West,22338092.58,794388,337.4385199172193,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,All,60248840.9125714,3796212,190.4493455452058,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,Boulder,2696158.93,207257,156.1052565655201,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,Colorado Springs,6148724.46976898,415082,177.7593189712581,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,Denver,32806661.7229423,2278558,172.7759138346742,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,East,2744276.06695978,114009,288.8483611251512,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,Ft. Collins,3437640.68,208642,197.7151683745363,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,Grand Junction,1023069.84290024,109863,111.74679477897817,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,Greeley,3356943.35,197453,204.01472856831754,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,Pueblo,3381796.83,160079,253.5095918890048,civhc_coc_fy23_outpatient
ED,2018,Medicare Advantage,West,1386163.14,107142,155.25151369210954,civhc_coc_fy23_outpatient
ED,2019,All,All,992849052.699416,40990532,290.65708716327447,civhc_coc_fy23_outpatient
ED,2019,All,Boulder,39102852.5500238,2165905,216.6458042251556,civhc_coc_fy23_outpatient
ED,2019,All,Colorado Springs,110671217.256658,4961425,267.67604208063125,civhc_coc_fy23_outpatient
ED,2019,All,Denver,494529288.970089,20987379,282.7581027455152,civhc_coc_fy23_outpatient
ED,2019,All,East,78240357.6991928,2313863,405.76485833012316,civhc_coc_fy23_outpatient
ED,2019,All,Ft. Collins,53211230.2601485,2438668,261.8375125772684,civhc_coc_fy23_outpatient
ED,2019,All,Grand Junction,26631561.4021411,1248107,256.05075272047446,civhc_coc_fy23_outpatient
ED,2019,All,Greeley,56090341.2815617,2389953,281.6306828539057,civhc_coc_fy23_outpatient
ED,2019,All,Pueblo,35181162.4040409,1539694,274.19341041043924,civhc_coc_fy23_outpatient
ED,2019,All,West,82970054.1002353,3163699,314.70776745917476,civhc_coc_fy23_outpatient
ED,2019,CHP+,All,16709695.9676241,949035,211.2844643363935,civhc_coc_fy23_outpatient
ED,2019,CHP+,Boulder,681537.620817998,33679,242.83534100822396,civhc_coc_fy23_outpatient
ED,2019,CHP+,Colorado Springs,1547128.75262196,101361,183.16260723023174,civhc_coc_fy23_outpatient
ED,2019,CHP+,Denver,10800845.2679539,458162,282.89151700806,civhc_coc_fy23_outpatient
